order_item_id,order_id,product_id,quantity,unit_price,discount
5132,2273,213,1,111.83,0.15
5133,2273,106,1,150.04,0.1
5134,2274,138,2,54.35,0.2
5135,2274,5,1,503.34,0.1
5136,2275,164,2,446.58,0.05
5137,2275,96,1,682.77,0.0
5138,2275,60,1,148.68,0.0
5139,2275,93,1,98.57,0.05
5140,2276,72,2,286.08,0.0
5141,2276,73,3,346.78,0.0
5142,2277,200,1,533.81,0.0
5143,2277,83,1,243.1,0.0
5144,2277,187,2,127.57,0.15
5145,2277,121,1,183.38,0.0
5146,2277,111,1,227.31,0.05
5147,2278,58,1,87.55,0.05
5148,2278,200,1,533.81,0.0
5149,2279,123,1,840.94,0.0
5150,2279,249,-1,682.27,0.0
5151,2280,287,1,754.14,0.15
5152,2280,45,1,511.39,0.05
5153,2281,292,1,425.68,0.0
5154,2281,209,-1,797.01,0.05
5155,2282,65,1,460.75,0.05
5156,2282,203,1,431.09,0.15
5157,2282,73,2,346.78,0.0
5158,2283,54,1,679.71,0.05
5159,2283,257,1,8.4,0.1
5160,2284,107,1,963.92,0.05
5161,2285,185,1,582.19,0.0
5162,2286,162,-1,126.53,0.0
5163,2287,96,1,682.77,0.15
5164,2288,280,1,121.8,0.1
5165,2288,167,2,39.88,0.0
5166,2289,77,1,103.53,0.0
5167,2290,69,1,274.11,0.0
5168,2291,205,1,367.74,0.0
5169,2291,211,3,943.9,0.0
5170,2292,216,1,492.92,0.0
5171,2292,298,1,238.39,0.2
5172,2292,212,1,445.65,0.0
5173,2292,71,1,362.18,0.0
5174,2293,3,1,978.72,0.0
5175,2294,102,1,396.98,0.0
5176,2295,155,1,607.36,0.05
5177,2295,246,1,574.84,0.0
5178,2295,296,1,361.73,0.0
5179,2295,54,1,679.71,0.0
5180,2296,260,1,619.66,0.0
5181,2297,112,1,10.73,0.0
5182,2298,34,2,399.8,0.0
5183,2298,101,2,488.42,0.0
5184,2298,184,2,278.4,0.1
5185,2298,260,3,619.66,0.0
5186,2298,249,2,682.27,0.0
5187,2299,131,1,797.13,0.0
5188,2299,263,3,222.36,0.0
5189,2300,264,-1,16.2,0.0
5190,2300,151,1,625.19,0.0
5191,2300,165,1,605.76,0.0
5192,2301,149,2,382.77,0.0
5193,2301,6,1,531.19,0.0
5194,2302,256,1,537.93,0.0
5195,2303,271,2,756.22,0.0
5196,2303,199,1,51.0,0.0
5197,2304,284,1,228.9,0.05
5198,2305,232,1,71.83,0.05
5199,2305,133,1,479.79,0.0
5200,2305,60,1,148.68,0.0
5201,2305,127,2,111.4,0.0
5202,2306,152,1,910.86,0.0
5203,2306,140,1,500.02,0.05
5204,2307,30,1,477.17,0.0
5205,2307,32,1,338.4,0.0
5206,2308,268,1,23.79,0.0
5207,2309,184,1,278.4,0.05
5208,2310,263,1,222.36,0.15
5209,2310,295,1,139.02,0.0
5210,2311,208,1,260.07,0.0
5211,2312,176,1,199.39,0.0
5212,2312,138,3,54.35,0.1
5213,2312,291,1,19.78,0.0
5214,2312,66,1,447.18,0.0
5215,2312,32,1,338.4,0.05
5216,2313,298,1,238.39,0.1
5217,2314,37,1,608.8,0.0
5218,2315,74,1,171.2,0.2
5219,2316,249,1,682.27,0.0
5220,2317,119,1,519.85,0.0
5221,2317,227,1,192.19,0.05
5222,2318,51,1,863.34,0.0
5223,2318,117,1,567.69,0.1
5224,2318,22,1,205.71,0.05
5225,2319,74,2,171.2,0.0
5226,2320,48,1,231.62,0.0
5227,2321,190,1,707.42,0.0
5228,2321,15,1,536.46,0.2
5229,2321,246,1,574.84,0.0
5230,2322,108,2,378.75,0.0
5231,2323,22,1,205.71,0.0
5232,2323,28,1,749.19,0.0
5233,2324,135,2,550.83,0.0
5234,2324,290,1,908.96,0.2
5235,2324,61,3,512.76,0.05
5236,2325,22,3,205.71,0.05
5237,2325,233,1,82.49,0.05
5238,2325,52,1,12.48,0.0
5239,2325,197,1,538.79,0.15
5240,2325,292,1,425.68,0.0
5241,2326,44,1,6.81,0.1
5242,2327,205,-1,367.74,0.05
5243,2328,184,1,278.4,0.0
5244,2329,268,1,23.79,0.0
5245,2329,201,1,567.68,0.1
5246,2329,119,1,519.85,0.0
5247,2330,134,1,541.79,0.05
5248,2330,13,1,152.16,0.05
5249,2331,175,1,600.57,0.2
5250,2332,110,3,52.92,0.0
5251,2333,154,1,115.68,0.0
5252,2333,88,1,275.21,0.0
5253,2333,170,1,723.66,0.0
5255,2333,58,-1,87.55,0.05
5256,2334,159,1,818.3,0.0
5257,2334,30,1,477.17,0.1
5258,2335,88,1,275.21,0.05
5259,2335,28,1,749.19,0.1
5260,2335,272,1,5.69,0.0
5261,2336,27,1,686.85,0.0
5262,2337,175,2,600.57,0.0
5263,2337,59,1,287.12,0.0
5264,2338,12,2,156.75,0.0
5265,2339,90,1,219.22,0.0
5266,2339,83,1,243.1,0.0
5267,2340,204,3,578.66,0.0
5268,2340,88,1,275.21,0.05
5269,2340,17,1,953.82,0.05
5270,2340,153,1,530.38,0.0
5271,2340,107,2,963.92,0.0
5272,2341,182,1,500.91,0.15
5273,2341,224,1,23.12,0.0
5274,2341,255,1,249.2,0.0
5275,2342,298,1,238.39,0.0
5276,2342,51,1,863.34,0.05
5277,2343,85,1,530.7,0.0
5278,2344,209,2,797.01,0.05
5279,2344,113,1,55.28,0.1
5280,2344,259,1,533.22,0.05
5281,2345,81,1,779.01,0.0
5282,2346,196,-1,518.75,0.15
5283,2347,151,1,625.19,0.0
5284,2347,47,1,513.39,0.0
5285,2347,169,1,458.05,0.1
5286,2347,124,1,640.23,0.0
5287,2348,35,1,425.48,0.0
5288,2348,174,1,864.84,0.0
5289,2349,34,1,399.8,0.0
5290,2349,295,1,139.02,0.1
5291,2349,148,2,304.48,0.0
5292,2350,165,1,605.76,0.0
5293,2351,186,1,290.81,0.0
5294,2352,87,1,564.0,0.05
5295,2352,261,3,429.63,0.1
5296,2352,96,1,682.77,0.15
5297,2353,169,1,458.05,0.0
5298,2354,230,2,829.69,0.2
5299,2354,227,2,192.19,0.0
5300,2355,58,1,87.55,0.0
5301,2355,278,1,402.71,0.1
5302,2356,82,1,235.49,0.05
5303,2356,299,1,725.08,0.0
5304,2357,129,1,492.47,0.0
5305,2357,269,1,603.81,0.0
5306,2357,6,1,531.19,0.0
5307,2358,197,1,538.79,0.0
5308,2358,106,1,150.04,0.05
5309,2359,245,1,1160.3575,0.1
5310,2360,271,1,756.22,0.0
5311,2360,46,1,397.56,0.05
5312,2360,45,1,511.39,0.0
5313,2361,121,1,183.38,0.0
5314,2362,258,1,626.09,0.05
5315,2363,36,1,749.87,0.15
5316,2363,26,2,259.69,0.15
5317,2363,28,1,749.19,0.0
5318,2363,123,2,840.94,0.0
5319,2364,58,2,87.55,0.0
5320,2364,73,1,346.78,0.0
5321,2365,69,1,274.11,0.0
5322,2366,49,1,850.7,0.0
5323,2366,132,1,299.38,0.2
5324,2366,175,1,600.57,0.0
5325,2366,47,1,513.39,0.0
5326,2367,84,1,43.2,0.05
5327,2368,148,1,304.48,0.0
5328,2368,232,1,71.83,0.0
5329,2369,235,2,370.09,0.05
5330,2370,126,2,240.49,0.0
5331,2371,194,1,222.76,0.05
5332,2371,297,1,89.43,0.0
5333,2371,43,2,97.72,0.0
5334,2371,300,3,133.29,0.0
5335,2372,239,2,517.8,0.05
5336,2372,148,1,304.48,0.1
5337,2373,292,1,425.68,0.0
5338,2373,197,1,538.79,0.15
5339,2374,150,1,182.12,0.0
5340,2374,262,2,214.85,0.0
5341,2375,118,2,611.17,0.0
5342,2375,244,3,263.25,0.0
5343,2375,51,1,863.34,0.0
5344,2375,256,1,537.93,0.0
5345,2376,186,1,290.81,0.0
5346,2376,85,-1,530.7,0.2
5347,2376,1,1,433.54,0.1
5348,2377,118,-1,611.17,0.1
5349,2378,111,2,227.31,0.0
5350,2378,220,1,475.38,0.0
5351,2379,82,1,235.49,0.0
5352,2379,272,1,5.69,0.05
5353,2379,280,2,121.8,0.1
5354,2379,116,1,862.37,0.0
5355,2379,190,2,707.42,0.05
5356,2380,48,1,231.62,0.15
5357,2380,139,1,835.42,0.0
5358,2381,98,1,71.96,0.15
5359,2381,164,1,446.58,0.1
5360,2382,7,1,357.42,0.1
5361,2382,111,1,227.31,0.0
5362,2383,236,1,55.21,0.0
5363,2383,151,1,625.19,0.0
5364,2383,255,2,249.2,0.0
5365,2384,61,2,512.76,0.0
5366,2384,188,1,550.0,0.1
5367,2384,222,3,264.61,0.2
5368,2384,156,2,372.8,0.0
5369,2385,185,1,582.19,0.0
5370,2385,299,1,725.08,0.0
5371,2385,277,1,437.32,0.0
5372,2386,208,1,260.07,0.15
5373,2387,11,2,216.27,0.0
5374,2388,242,1,166.1,0.0
5375,2389,160,1,150.1,0.1
5376,2390,280,1,121.8,0.15
5377,2390,199,1,51.0,0.0
5378,2390,90,1,219.22,0.0
5379,2391,48,1,231.62,0.05
5380,2391,106,3,150.04,0.05
5381,2391,195,1,132.26,0.0
5382,2392,90,1,219.22,0.0
5383,2392,295,1,139.02,0.0
5384,2393,40,1,171.89,0.0
5385,2394,145,1,61.15,0.15
5386,2395,65,1,460.75,0.15
5387,2395,38,1,364.99,0.05
5388,2395,143,2,421.93,0.2
5389,2396,185,1,582.19,0.0
5390,2396,76,1,938.11,0.05
5391,2396,193,1,351.11,0.0
5392,2397,262,1,214.85,0.15
5393,2397,56,1,186.07,0.0
5394,2397,176,1,199.39,0.15
5395,2397,95,3,711.68,0.0
5396,2398,12,1,156.75,0.0
5397,2399,263,1,222.36,0.0
5398,2400,135,1,550.83,0.0
5399,2401,179,1,478.65,0.15
5400,2402,245,1,1160.3575,0.0
5401,2403,221,3,704.75,0.0
5402,2403,163,1,598.68,0.1
5403,2404,268,1,23.79,0.15
5404,2404,192,1,697.79,0.1
5405,2404,114,1,23.97,0.1
5406,2404,212,1,445.65,0.05
5407,2404,80,1,166.05,0.0
5408,2405,189,2,24.7,0.05
5409,2405,38,2,364.99,0.0
5410,2405,232,1,71.83,0.0
5411,2406,11,1,216.27,0.0
5412,2407,148,1,304.48,0.0
5413,2407,168,1,649.6,0.0
5414,2407,114,1,23.97,0.05
5415,2407,269,2,603.81,0.0
5416,2408,128,3,686.4,0.0
5417,2408,52,1,12.48,0.0
5418,2408,30,1,477.17,0.0
5419,2408,244,1,263.25,0.05
5420,2409,159,1,818.3,0.0
5421,2410,237,1,335.88,0.0
5422,2411,2,1,807.37,0.0
5423,2411,233,1,82.49,0.0
5424,2412,60,1,148.68,0.0
5425,2413,40,2,171.89,0.15
5426,2414,196,3,518.75,0.0
5427,2415,157,1,701.5,0.1
5428,2416,186,1,290.81,0.0
5429,2416,169,1,458.05,0.0
5430,2416,75,1,299.66,0.15
5431,2417,200,1,533.81,0.0
5432,2417,142,3,717.32,0.0
5433,2417,266,1,110.99,0.1
5434,2418,177,1,156.12,0.2
5436,2418,88,1,275.21,0.2
5437,2418,71,1,362.18,0.0
5438,2419,227,1,192.19,0.0
5439,2420,106,1,150.04,0.05
5440,2420,55,2,395.52,0.0
5441,2421,251,1,439.11,0.0
5442,2422,297,3,89.43,0.0
5443,2423,223,3,57.85,0.0
5444,2423,36,3,749.87,0.05
5445,2424,132,-1,299.38,0.2
5446,2425,61,1,512.76,0.1
5447,2425,57,1,510.39,0.0
5448,2426,238,2,192.17,0.0
5449,2426,89,2,247.06,0.1
5450,2427,157,2,701.5,0.1
5451,2428,97,2,628.48,0.0
5452,2428,52,2,12.48,0.0
5453,2429,89,-1,247.06,0.0
5454,2429,157,2,701.5,0.0
5455,2429,179,1,478.65,0.0
5456,2429,68,2,133.13,0.0
5457,2429,213,2,111.83,0.1
5458,2430,114,2,23.97,0.05
5460,2430,104,1,957.31,0.05
5461,2430,38,2,364.99,0.0
5462,2430,234,1,486.72,0.0
5463,2430,46,1,397.56,0.0
5464,2431,182,1,500.91,0.0
5465,2432,296,2,361.73,0.0
5466,2433,71,1,362.18,0.1
5467,2433,286,2,47.93,0.0
5468,2433,136,1,974.39,0.0
5469,2434,172,1,104.56,0.0
5470,2434,212,1,445.65,0.0
5471,2434,270,1,1160.3575,0.1
5472,2435,52,1,12.48,0.0
5473,2435,235,1,370.09,0.1
5474,2435,244,-1,263.25,0.0
5475,2436,193,1,351.11,0.1
5476,2437,260,2,619.66,0.0
5477,2437,69,1,274.11,0.05
5478,2437,160,2,150.1,0.0
5479,2437,243,1,746.93,0.0
5480,2438,248,2,75.61,0.0
5481,2438,235,3,370.09,0.0
5482,2438,92,1,148.78,0.1
5483,2438,152,1,910.86,0.05
5484,2438,63,1,430.39,0.0
5485,2439,165,2,605.76,0.0
5486,2439,17,1,953.82,0.0
5487,2440,111,1,227.31,0.0
5488,2440,5,1,503.34,0.05
5489,2441,94,2,514.73,0.0
5490,2441,233,2,82.49,0.0
5491,2441,55,1,395.52,0.0
5492,2441,272,1,5.69,0.0
5493,2442,252,1,274.43,0.0
5494,2442,211,1,943.9,0.0
5495,2443,159,1,818.3,0.0
5496,2443,244,1,263.25,0.15
5497,2444,43,3,97.72,0.15
5498,2444,143,1,421.93,0.1
5499,2444,170,1,723.66,0.05
5500,2445,221,1,704.75,0.0
5501,2445,73,3,346.78,0.0
5502,2445,244,1,263.25,0.0
5503,2445,247,1,708.26,0.0
5504,2446,182,1,500.91,0.0
5505,2446,54,1,679.71,0.05
5506,2447,141,1,251.45,0.0
5507,2447,122,1,607.34,0.1
5508,2448,15,1,536.46,0.05
5509,2449,210,1,177.09,0.0
5510,2449,63,1,430.39,0.1
5511,2449,46,1,397.56,0.0
5512,2450,225,1,939.11,0.05
5513,2450,165,3,605.76,0.0
5514,2451,231,1,410.59,0.0
5515,2451,151,2,625.19,0.1
5516,2451,178,2,563.12,0.0
5517,2452,125,1,584.13,0.0
5518,2452,181,1,37.18,0.0
5519,2452,29,1,103.82,0.0
5520,2452,173,1,587.7,0.05
5521,2453,185,1,582.19,0.0
5522,2454,108,1,378.75,0.1
5523,2455,140,1,500.02,0.1
5524,2456,163,1,598.68,0.1
5525,2456,3,2,978.72,0.0
5526,2456,4,3,17.97,0.0
5527,2456,111,1,227.31,0.0
5528,2457,295,2,139.02,0.0
5529,2458,2,1,807.37,0.0
5530,2458,186,1,290.81,0.05
5531,2459,164,1,446.58,0.0
5532,2459,45,1,511.39,0.05
5533,2459,87,1,564.0,0.15
5534,2460,251,1,439.11,0.0
5535,2460,236,3,55.21,0.0
5536,2461,177,1,156.12,0.0
5537,2461,190,1,707.42,0.1
5538,2461,165,1,605.76,0.15
5539,2462,87,1,564.0,0.1
5540,2463,100,1,283.25,0.0
5541,2463,97,1,628.48,0.0
5542,2463,160,-1,150.1,0.0
5543,2463,259,1,533.22,0.0
5544,2464,59,1,287.12,0.15
5545,2464,112,1,10.73,0.0
5546,2465,242,1,166.1,0.0
5547,2465,30,1,477.17,0.0
5548,2465,159,2,818.3,0.0
5549,2465,213,1,111.83,0.0
5550,2465,220,1,475.38,0.0
5551,2466,45,1,511.39,0.05
5552,2467,189,2,24.7,0.1
5553,2468,22,2,205.71,0.1
5554,2468,121,2,183.38,0.0
5555,2468,226,2,211.98,0.0
5556,2469,63,1,430.39,0.1
5557,2469,29,3,103.82,0.0
5558,2470,262,1,214.85,0.05
5559,2471,6,1,531.19,0.0
5560,2472,261,1,429.63,0.15
5561,2472,270,1,1160.3575,0.2
5562,2473,298,1,238.39,0.0
5563,2473,45,1,511.39,0.2
5564,2474,193,1,351.11,0.15
5565,2475,276,2,341.21,0.2
5566,2476,201,1,567.68,0.0
5567,2476,293,1,709.48,0.0
5568,2476,96,3,682.77,0.15
5569,2476,117,-1,567.69,0.15
5570,2476,134,1,541.79,0.0
5571,2477,115,1,251.88,0.0
5572,2477,192,1,697.79,0.0
5573,2477,292,1,425.68,0.05
5574,2477,277,1,437.32,0.2
5575,2477,291,1,19.78,0.05
5576,2478,278,1,402.71,0.0
5577,2478,291,1,19.78,0.0
5578,2478,101,1,488.42,0.05
5579,2478,35,-1,425.48,0.05
5580,2478,62,1,244.7,0.0
5581,2479,186,1,290.81,0.15
5582,2479,26,1,259.69,0.1
5583,2479,22,1,205.71,0.2
5584,2479,90,1,219.22,0.2
5585,2480,128,1,686.4,0.0
5586,2480,77,1,103.53,0.0
5587,2480,64,2,29.71,0.0
5588,2481,241,1,306.12,0.15
5589,2481,151,1,625.19,0.2
5590,2481,91,1,369.86,0.1
5591,2482,175,2,600.57,0.15
5592,2483,42,1,328.75,0.0
5593,2483,141,1,251.45,0.1
5594,2484,247,1,708.26,0.0
5595,2484,218,1,127.17,0.05
5596,2485,191,1,457.7,0.0
5597,2485,238,1,192.17,0.0
5598,2486,251,1,439.11,0.0
5599,2487,94,1,514.73,0.2
5600,2488,257,1,8.4,0.0
5601,2488,147,1,517.03,0.2
5602,2489,156,1,372.8,0.0
5603,2489,100,1,283.25,0.0
5604,2490,14,1,90.93,0.0
5605,2490,252,1,274.43,0.1
5606,2491,134,1,541.79,0.0
5607,2491,259,1,533.22,0.0
5608,2492,216,1,492.92,0.1
5609,2493,162,1,126.53,0.05
5610,2493,119,1,519.85,0.1
5611,2493,218,1,127.17,0.0
5612,2493,252,1,274.43,0.0
5613,2494,74,1,171.2,0.0
5614,2495,123,1,840.94,0.1
5615,2495,126,1,240.49,0.1
5616,2496,270,1,1160.3575,0.0
5617,2496,283,1,680.49,0.0
5618,2496,272,1,5.69,0.0
5619,2497,73,1,346.78,0.0
5620,2498,185,1,582.19,0.0
5621,2499,101,3,488.42,0.15
5622,2500,79,1,308.93,0.05
5623,2501,228,2,162.75,0.0
5624,2501,227,1,192.19,0.0
5625,2502,296,1,361.73,0.15
5626,2502,294,2,141.94,0.0
5627,2503,132,1,299.38,0.0
5628,2504,200,1,533.81,0.0
5629,2504,57,1,510.39,0.1
5630,2505,122,3,607.34,0.2
5631,2506,76,2,938.11,0.05
5632,2507,154,2,115.68,0.0
5633,2507,182,1,500.91,0.15
5634,2507,297,1,89.43,0.0
5635,2507,223,2,57.85,0.15
5636,2508,15,1,536.46,0.1
5637,2508,177,1,156.12,0.0
5638,2508,147,3,517.03,0.0
5639,2508,151,1,625.19,0.0
5640,2509,77,1,103.53,0.05
5641,2509,194,1,222.76,0.0
5642,2510,70,1,402.01,0.0
5643,2510,244,2,263.25,0.1
5644,2511,164,1,446.58,0.0
5645,2511,194,1,222.76,0.05
5646,2511,223,1,57.85,0.15
5647,2512,207,1,518.71,0.1
5648,2513,113,2,55.28,0.15
5649,2513,74,2,171.2,0.0
5650,2513,224,1,23.12,0.0
5651,2513,156,1,372.8,0.0
5652,2514,44,3,6.81,0.0
5653,2514,107,3,963.92,0.0
5654,2515,223,1,57.85,0.05
5655,2516,266,2,110.99,0.0
5656,2516,258,1,626.09,0.0
5657,2516,13,1,152.16,0.0
5658,2517,226,2,211.98,0.1
5659,2518,121,1,183.38,0.05
5660,2518,29,1,103.82,0.0
5661,2518,165,1,605.76,0.0
5662,2518,55,1,395.52,0.0
5663,2518,135,1,550.83,0.0
5664,2519,283,1,680.49,0.2
5665,2519,8,1,295.82,0.0
5666,2520,96,3,682.77,0.05
5667,2520,191,1,457.7,0.0
5668,2521,25,2,282.92,0.0
5670,2522,50,1,240.1,0.15
5671,2522,114,3,23.97,0.0
5672,2523,185,1,582.19,0.0
5673,2523,262,2,214.85,0.05
5674,2523,220,1,475.38,0.0
5675,2523,244,1,263.25,0.2
5676,2524,291,2,19.78,0.0
5677,2524,79,1,308.93,0.1
5678,2525,217,3,479.18,0.0
5679,2526,52,1,12.48,0.05
5680,2527,231,1,410.59,0.05
5681,2528,135,1,550.83,0.0
5682,2529,93,1,98.57,0.0
5683,2529,187,1,127.57,0.0
5684,2529,283,1,680.49,0.1
5685,2530,295,1,139.02,0.15
5686,2530,111,1,227.31,0.0
5687,2530,28,3,749.19,0.1
5688,2530,279,-1,226.81,0.05
5689,2531,233,1,82.49,0.15
5690,2531,55,2,395.52,0.15
5691,2531,59,1,287.12,0.1
5692,2531,59,3,287.12,0.0
5693,2531,175,1,600.57,0.0
5694,2532,201,1,567.68,0.0
5695,2532,161,1,68.77,0.0
5696,2532,205,1,367.74,0.15
5697,2532,222,1,264.61,0.05
5698,2533,68,1,133.13,0.1
5699,2534,262,2,214.85,0.05
5700,2534,201,1,567.68,0.0
5701,2534,265,1,839.64,0.0
5702,2534,31,1,976.57,0.1
5703,2534,185,1,582.19,0.0
5704,2535,3,1,978.72,0.0
5705,2535,153,1,530.38,0.2
5706,2535,99,1,496.87,0.05
5707,2535,57,1,510.39,0.0
5708,2535,209,1,797.01,0.15
5709,2536,62,1,244.7,0.05
5710,2536,254,1,286.86,0.0
5711,2536,141,1,251.45,0.0
5712,2537,178,1,563.12,0.0
5713,2537,29,1,103.82,0.0
5714,2537,149,1,382.77,0.0
5715,2538,300,2,133.29,0.05
5716,2539,129,1,492.47,0.2
5717,2540,61,1,512.76,0.0
5718,2541,185,1,582.19,0.0
5719,2542,117,1,567.69,0.0
5720,2542,139,1,835.42,0.05
5721,2542,37,1,608.8,0.0
5722,2542,3,1,978.72,0.0
5723,2543,51,1,863.34,0.1
5724,2543,168,1,649.6,0.0
5725,2544,202,1,514.85,0.0
5726,2545,36,1,749.87,0.0
5727,2545,240,1,555.47,0.2
5728,2546,198,1,266.02,0.0
5729,2546,4,1,17.97,0.0
5730,2546,64,1,29.71,0.05
5731,2547,253,1,621.95,0.0
5732,2548,114,2,23.97,0.05
5733,2548,135,2,550.83,0.0
5734,2548,23,1,235.35,0.0
5735,2549,188,1,550.0,0.0
5736,2550,190,1,707.42,0.05
5737,2550,223,1,57.85,0.0
5738,2550,32,1,338.4,0.05
5739,2551,46,1,397.56,0.05
5740,2551,199,1,51.0,0.1
5741,2551,46,1,397.56,0.0
5742,2552,89,1,247.06,0.0
5743,2552,295,1,139.02,0.0
5744,2552,105,1,375.87,0.0
5745,2552,97,1,628.48,0.0
5746,2553,33,1,217.73,0.0
5747,2554,204,1,578.66,0.0
5748,2554,263,1,222.36,0.05
5749,2555,217,1,479.18,0.0
5750,2555,2,1,807.37,0.0
5751,2556,135,1,550.83,0.0
5752,2556,110,2,52.92,0.0
5753,2556,170,2,723.66,0.0
5754,2557,288,1,515.26,0.0
5755,2557,147,1,517.03,0.05
5756,2557,175,1,600.57,0.15
5757,2557,33,1,217.73,0.0
5758,2557,147,2,517.03,0.0
5759,2558,78,-1,213.82,0.0
5760,2558,184,1,278.4,0.0
5761,2558,9,1,66.57,0.05
5762,2559,72,1,286.08,0.0
5763,2559,92,1,148.78,0.1
5764,2559,115,1,251.88,0.0
5765,2559,133,1,479.79,0.2
5766,2560,66,1,447.18,0.0
5767,2560,244,1,263.25,0.05
5768,2560,64,2,29.71,0.0
5769,2561,41,1,376.48,0.05
5770,2561,52,1,12.48,0.0
5771,2561,101,3,488.42,0.05
5772,2562,107,1,963.92,0.0
5773,2562,97,1,628.48,0.15
5774,2562,228,1,162.75,0.0
5775,2563,233,3,82.49,0.15
5776,2564,111,1,227.31,0.0
5777,2564,299,1,725.08,0.05
5778,2564,274,1,528.78,0.05
5779,2564,192,1,697.79,0.05
5780,2565,269,3,603.81,0.2
5781,2565,64,2,29.71,0.05
5782,2566,43,1,97.72,0.05
5783,2567,168,1,649.6,0.0
5784,2567,232,1,71.83,0.0
5785,2568,210,3,177.09,0.0
5786,2568,273,1,560.24,0.0
5787,2569,31,1,976.57,0.05
5788,2569,44,1,6.81,0.05
5789,2569,106,2,150.04,0.15
5790,2569,149,1,382.77,0.0
5791,2570,29,-1,103.82,0.1
5792,2570,294,1,141.94,0.0
5793,2570,297,2,89.43,0.0
5794,2570,97,-1,628.48,0.1
5795,2570,131,3,797.13,0.0
5796,2571,281,1,146.98,0.0
5797,2572,25,1,282.92,0.15
5798,2572,300,1,133.29,0.0
5799,2572,54,1,679.71,0.0
5800,2573,246,1,574.84,0.05
5801,2573,206,3,612.54,0.1
5802,2573,94,1,514.73,0.0
5803,2574,92,1,148.78,0.0
5804,2574,204,1,578.66,0.0
5805,2574,275,3,82.62,0.0
5806,2575,205,1,367.74,0.0
5807,2575,232,2,71.83,0.15
5808,2575,91,1,369.86,0.0
5809,2575,53,1,192.38,0.0
5810,2576,275,1,82.62,0.1
5812,2576,5,1,503.34,0.1
5813,2576,8,1,295.82,0.05
5814,2577,110,1,52.92,0.0
5815,2577,180,2,843.45,0.0
5816,2578,121,1,183.38,0.0
5817,2578,236,1,55.21,0.0
5818,2578,253,1,621.95,0.05
5819,2578,123,1,840.94,0.0
5820,2579,129,3,492.47,0.0
5821,2580,258,1,626.09,0.0
5822,2580,155,1,607.36,0.0
5823,2581,16,-1,245.66,0.05
5824,2581,160,1,150.1,0.0
5825,2582,46,1,397.56,0.0
5826,2582,101,1,488.42,0.05
5827,2583,167,1,39.88,0.1
5828,2584,131,1,797.13,0.0
5829,2584,234,1,486.72,0.0
5830,2585,199,1,51.0,0.2
5831,2585,74,1,171.2,0.05
5832,2586,236,1,55.21,0.0
5833,2587,11,3,216.27,0.05
5834,2588,204,1,578.66,0.15
5835,2589,208,3,260.07,0.0
5836,2590,247,1,708.26,0.0
5837,2590,200,1,533.81,0.1
5838,2591,46,1,397.56,0.0
5839,2592,1,1,433.54,0.15
5840,2592,248,1,75.61,0.0
5841,2592,145,1,61.15,0.1
5842,2593,22,2,205.71,0.0
5843,2593,168,-1,649.6,0.0
5844,2593,215,1,501.1,0.0
5845,2593,257,1,8.4,0.0
5846,2593,158,2,282.03,0.1
5847,2594,98,1,71.96,0.0
5848,2594,271,1,756.22,0.15
5849,2595,114,1,23.97,0.05
5850,2596,13,2,152.16,0.05
5851,2596,271,1,756.22,0.2
5852,2597,79,-1,308.93,0.0
5853,2597,101,1,488.42,0.0
5854,2598,184,1,278.4,0.05
5855,2598,299,1,725.08,0.05
5856,2599,240,1,555.47,0.0
5857,2599,81,1,779.01,0.0
5858,2600,209,1,797.01,0.0
5859,2600,261,1,429.63,0.0
5860,2600,207,1,518.71,0.0
5861,2601,225,1,939.11,0.0
5862,2601,41,1,376.48,0.0
5864,2602,149,2,382.77,0.0
5865,2603,11,1,216.27,0.2
5866,2603,144,1,299.76,0.0
5867,2603,145,1,61.15,0.15
5868,2603,86,1,443.6,0.15
5869,2604,58,2,87.55,0.0
5870,2604,110,-1,52.92,0.2
5871,2604,140,2,500.02,0.0
5872,2605,124,1,640.23,0.0
5873,2606,211,3,943.9,0.0
5874,2607,274,1,528.78,0.0
5875,2608,61,1,512.76,0.1
5876,2608,223,1,57.85,0.0
5877,2608,55,2,395.52,0.0
5878,2608,31,2,976.57,0.0
5879,2608,92,2,148.78,0.05
5880,2609,270,1,1160.3575,0.0
5881,2609,49,1,850.7,0.0
5882,2610,261,1,429.63,0.0
5883,2610,139,3,835.42,0.0
5884,2610,125,1,584.13,0.0
5885,2610,254,2,286.86,0.0
5886,2610,49,1,850.7,0.0
5887,2611,236,3,55.21,0.0
5888,2611,102,2,396.98,0.0
5889,2612,131,1,797.13,0.2
5890,2612,285,1,667.54,0.2
5891,2613,262,1,214.85,0.05
5892,2613,155,1,607.36,0.0
5893,2613,159,1,818.3,0.0
5894,2614,297,3,89.43,0.1
5895,2615,142,1,717.32,0.0
5896,2616,227,2,192.19,0.1
5897,2617,138,2,54.35,0.0
5898,2617,70,2,402.01,0.2
5899,2618,37,1,608.8,0.0
5900,2618,72,1,286.08,0.0
5901,2618,29,1,103.82,0.0
5902,2619,293,1,709.48,0.0
5903,2619,79,1,308.93,0.2
5904,2619,4,3,17.97,0.2
5905,2620,35,2,425.48,0.0
5906,2620,200,1,533.81,0.1
5907,2620,125,2,584.13,0.0
5908,2620,186,2,290.81,0.0
5909,2621,188,1,550.0,0.0
5910,2621,82,2,235.49,0.0
5911,2622,200,1,533.81,0.0
